City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
1697,Sharjah,AE,80.58,clear sky,25.3573,55.4033,Swiss Belhotel Sharjah
1698,Crestview,US,65.48,overcast clouds,30.7621,-86.5705,"Holiday Inn Express & Suites Crestview South I-10, an IHG Hotel"
1700,Valle Del Guamuez,CO,83.62,overcast clouds,0.4525,-76.9192,Hotel Casa Blanca Orito
1701,Atar,MR,80.65,overcast clouds,20.5169,-13.0499,Oumou Elghoura
1703,Massaguet,TD,87.12,broken clouds,12.4755,15.4365,Alwatane
1704,Dulce Nombre De Culmi,HN,79.66,broken clouds,15.1,-85.5333,Hotel Posada Real
1706,Conde,BR,74.66,broken clouds,-7.2597,-34.9075,Pousada Beija Flor
1707,Banda Aceh,ID,74.68,overcast clouds,5.5577,95.3222,Sulthan Hotel International
1709,Ayapa,MX,84.24,broken clouds,18.1833,-93.1667,Quinta Fleites
1710,Gangarampur,IN,68.11,few clouds,25.4,88.5167,Parijat Lodge
1713,Santa Clara,CU,83.86,broken clouds,22.4,-79.9667,El Carmen
1716,Gatton,AU,75.34,overcast clouds,-27.55,152.2833,Room Motels Gatton
1718,Palu,ID,75.51,overcast clouds,-0.8917,119.8707,Hotel Santika Palu
1719,Yenagoa,NG,77.32,light rain,4.9247,6.2642,Aridolf Resort Wellness and Spa
1722,Mandan,US,71.04,clear sky,46.8267,-100.8896,Twin City Estates
1723,Saint-Paul,RE,69.91,broken clouds,-21.0096,55.2707,Boucan Canot
1724,Kankon,IN,79.56,overcast clouds,15.0167,74.0167,Palolem Beach Resort
1726,Najran,SA,63.01,clear sky,17.4924,44.1277,محمد هادي ال فطيح
1732,Tena,EC,83.16,moderate rain,-0.9833,-77.8167,Hostal Tena Ñaui
1734,Almansa,ES,62.89,overcast clouds,38.8692,-1.0971,Hotel Blu
1736,Kismayo,SO,79.41,broken clouds,-0.3582,42.5454,Agan-Hotel
1737,Porto Empedocle,IT,62.73,overcast clouds,37.2934,13.5264,Hotel dei Pini
1738,Langsa,ID,75.15,moderate rain,4.4683,97.9683,OYO 2964 Hotel Ridho
1740,Bonthe,SL,78.96,light rain,7.5264,-12.505,Bonthe Holiday Village
1742,Tandil,AR,77.7,few clouds,-37.3217,-59.1332,HOSTAL DE LA SIERRA TANDIL
1743,Joao Camara,BR,78.04,scattered clouds,-5.5375,-35.8197,Pousada Miguel Teixeira
1746,Kintampo,GH,78.6,overcast clouds,8.0563,-1.7306,Adomaa Memorial Hotel
1747,Arona,ES,66.7,scattered clouds,28.0996,-16.681,Paradise Court
1749,Stillwater,US,68.27,clear sky,36.1156,-97.0584,Hampton Inn & Suites Stillwater
1754,Cagsiay,PH,82.22,scattered clouds,14.2167,121.75,"Sitio Maligaya, Barangay Cagsiay I"
1757,Macas,EC,78.55,light rain,-2.3167,-78.1167,Casa Upano
1760,Lazaro Cardenas,MX,84.49,clear sky,17.9583,-102.2,quinta antigua
1761,Radcliff,US,64.81,few clouds,37.8404,-85.9491,Super 8 by Wyndham Radcliff Ft. Knox Area
1764,Mwaya,TZ,75.36,broken clouds,-9.55,33.95,
1765,Llaillay,CL,85.32,clear sky,-32.85,-70.9667,HOSTAL EDWARDS 454
1767,Diffa,NE,85.62,few clouds,13.3154,12.6113,ProDAF/Diffa
1768,Suluq,LY,68.14,clear sky,31.6682,20.2521,منزل عبدالواحد خليفة الفاخري
1770,Ler,SS,74.43,overcast clouds,8.3018,30.1418,
1774,Benguela,AO,76.14,overcast clouds,-12.5763,13.4055,Hotel Praia Morena
1775,Bundaberg,AU,80.22,scattered clouds,-24.85,152.35,Takalvan Motel
1776,Leon,MX,80.15,clear sky,21.1167,-101.6667,ENTERPRISE INN POLIFORUM
1777,Ojinaga,MX,81.41,clear sky,29.5667,-104.4167,Suites Las Palmas
1780,Akyab,MM,78.57,few clouds,20.15,92.9,Hotel Memory
1781,Jiwani,PK,79.41,clear sky,25.05,61.7417,Al Mumtaz Transport Jiwani
1782,Koroni,GR,63.07,overcast clouds,36.8,21.95,Apartments Xenios Zeus 1
1783,Mlonggo,ID,77.52,overcast clouds,-6.5333,110.7,Asia Metal Art
1788,Paciran,ID,79.84,overcast clouds,-6.8767,112.3761,Tanjung Kodok Beach Resort
1789,Lydenburg,ZA,66.4,broken clouds,-25.0978,30.4597,The Palms Boutique Hotel
1791,Moussoro,TD,87.76,clear sky,13.6408,16.4901,Hôtel Salama
1792,Itapipoca,BR,80.33,overcast clouds,-3.4944,-39.5786,Hotel Pilotos
1793,Am Timan,TD,79.65,overcast clouds,11.0297,20.2827,Palais du chef Canton Salamt
1794,San Pedro De Macoris,DO,86.38,clear sky,18.4616,-69.2972,Apartahotel Guaraguao
1795,Tahta,EG,78.24,overcast clouds,26.7693,31.5021,مصطفي عساف
1796,Mangaratiba,BR,70.07,broken clouds,-22.9597,-44.0406,Portobello Resort & Safari
1798,Grenada,ES,64.11,few clouds,37.1882,-3.6067,HOTEL REINA CRISTINA
1800,Tete,MZ,73.71,clear sky,-16.1564,33.5867,Zambeze Paraíso Misterioso
1801,Fare,PF,78.1,overcast clouds,-16.7,-151.0167,Maitai Lapita Village Huahine
1802,Itapecerica,BR,71.2,overcast clouds,-20.4725,-45.1256,Paraíso da Zé
1803,Puerto Madero,MX,88.0,scattered clouds,14.7208,-92.4215,Hospedaje madero
1804,Qalyub,EG,76.75,overcast clouds,30.1792,31.2056,كمال فهمى محمد فهمى
1805,Presidente Epitacio,BR,86.47,few clouds,-21.7633,-52.1156,Hotel Itaverá
1806,Bhainsa,IN,68.58,clear sky,26.9548,76.9012,Satto pawta
1808,Pokaran,IN,76.35,clear sky,26.9167,71.9167,Motel Pokaran - RTDC
1809,La Romana,DO,82.54,clear sky,18.4273,-68.9728,Casa de Campo Resort and Villas
1811,Roebourne,AU,70.84,clear sky,-20.7833,117.1333,Latitude20 Roebourne Village
1815,Juruti,BR,88.38,overcast clouds,-2.1522,-56.0922,Hotel Acauã - ORLA
